ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid
IDJNbQI,22/1/2017 16:54,8325594,641329,9764,43526789,b,,Tablet
IDoCklT,21/1/2017 14:17,2516137,832913,6906,99510044,a,Edge,Tablet
IDYsNdZ,23/1/2017 17:53,2253257,864059,41640,48626108,c,Mozilla,Desktop
ID74OXx,22/1/2017 12:20,6239946,515814,44388,26391770,b,Edge,Tablet
IDHD7xP,21/1/2017 12:01,9353409,401823,27113,17990842,a,Edge,Tablet
ID3isWO,22/1/2017 14:15,3965788,613528,3643,27723861,f,InternetExplorer,Desktop
ID4ot9O,21/1/2017 16:37,2489509,133511,97863,3156697,b,Edge,Tablet
IDtQYv9,21/1/2017 9:40,6772617,763952,74263,40325509,b,Edge,Tablet
IDU9Vcd,21/1/2017 11:34,4527347,72613,46955,64481853,d,Firefox,Mobile
ID9Zf8s,21/1/2017 9:58,3696590,157643,6906,99510044,d,Firefox,Mobile
IDmRmew,22/1/2017 16:02,3964363,369040,95113,65017662,e,Edge,Tablet
IDK32Ih,22/1/2017 16:01,6607282,720174,41706,4000296,b,Firefox,Mobile
ID94EaP,22/1/2017 16:59,6229859,219980,6906,99510044,f,Mozilla Firefox,Desktop
IDTbErA,22/1/2017 4:54,4368894,433240,14960,79906734,e,Mozilla Firefox,Desktop
IDZDToc,23/1/2017 17:37,398675,33746,904,26391770,c,Mozilla,Desktop
IDwbQTT,23/1/2017 20:24,9239361,844148,904,94350426,a,Chrome,Desktop
ID7spkV,21/1/2017 11:36,2982586,343025,11837,48935934,b,Edge,Tablet
IDoU2Lg,22/1/2017 7:14,2217214,305730,33287,46997962,c,InternetExplorer,Desktop
IDSzrIA,23/1/2017 19:14,5889104,864059,41640,48626108,d,Mozilla,Desktop
IDOMca8,21/1/2017 13:42,9422625,799724,8675,79906734,b,Edge,Tablet
IDMdtAI,22/1/2017 8:15,4934012,572430,35368,26391770,b,Mozilla Firefox,Desktop
IDNlIu6,22/1/2017 9:26,3445387,603088,6906,99510044,b,Firefox,Mobile
IDCEhw6,21/1/2017 14:12,6445356,34743,54125,26461535,a,Mozilla Firefox,Desktop
IDVpZI4,21/1/2017 8:41,3103812,638599,74711,31463671,d,Firefox,Mobile
IDFUJns,22/1/2017 14:56,6249216,372998,80554,57977218,c,Edge,Tablet
IDU4fBc,22/1/2017 14:02,5396053,663335,41706,4000296,b,Firefox,Mobile
IDCIC4Y,21/1/2017 13:44,3154179,434005,23576,45446370,c,Chrome,Desktop
IDHsMVC,22/1/2017 14:21,2031183,843262,93286,16370981,c,Firefox,Mobile
IDbBEpB,22/1/2017 10:37,2620672,370668,26162,10713063,b,Mozilla Firefox,Desktop
IDIYE7O,21/1/2017 16:13,3870351,55235,27655,30860214,c,Edge,Tablet
IDHmbpU,22/1/2017 12:31,732644,614738,68947,7864011,b,Edge,Tablet
IDzkota,21/1/2017 4:39,4852849,126238,70191,26391770,b,Mozilla Firefox,Desktop
IDf2kMt,21/1/2017 14:52,9082614,486206,9764,17670416,b,Mozilla Firefox,Desktop
IDuSdar,23/1/2017 8:58,2528321,475697,54916,54526992,d,Edge,Tablet
IDVaQni,21/1/2017 10:25,7972967,595711,10345,33683592,b,Edge,Tablet
IDMwV2l,23/1/2017 20:24,3720878,160161,41640,83172146,a,Firefox,Mobile
IDDunaJ,22/1/2017 16:09,5690111,435309,45287,27723861,b,Chrome,Desktop
IDnL7np,21/1/2017 14:26,1014509,472063,14345,555603,a,Edge,Tablet
ID1ubYA,23/1/2017 20:55,5052828,1770,41640,58604466,c,Google Chrome,Mobile
IDecQHZ,21/1/2017 14:25,5934579,737201,33638,555603,b,Google Chrome,Mobile
IDYO5RO,21/1/2017 10:00,5875528,539130,41640,74868704,f,Edge,Tablet
IDgLwUt,21/1/2017 12:50,2469464,875637,70409,47941469,e,Opera,Mobile
IDpum4n,21/1/2017 11:08,9919812,793903,3643,58604466,b,Safari,Tablet
IDNhqPc,22/1/2017 11:39,1512420,47491,13412,77318092,b,Edge,Tablet
IDxpjas,22/1/2017 12:04,352346,43233,15912,7864011,e,Firefox,Mobile
IDnrqzG,23/1/2017 22:38,2193765,242089,904,33247409,b,Mozilla Firefox,Desktop
IDYSUj8,21/1/2017 15:06,644752,445400,80554,7122654,e,Edge,Tablet
IDV3ydc,21/1/2017 13:24,9027590,497945,40339,37135965,b,Edge,Tablet
ID2HhsH,22/1/2017 12:01,7119464,548572,73248,61940782,b,Firefox,Mobile
ID9xHNc,22/1/2017 15:32,3316517,782179,62949,30860214,f,Chrome,Desktop
IDNcFyA,22/1/2017 11:09,1912600,483527,6906,99510044,a,,Tablet
ID8U1oV,21/1/2017 16:08,1199396,402339,95113,92640312,b,Mozilla Firefox,Desktop
IDpBAcV,21/1/2017 8:24,3696590,151590,28971,47079934,b,Mozilla,Desktop
IDLYT3O,23/1/2017 21:38,9259534,459561,48430,39772159,a,Firefox,Mobile
IDQxqRX,21/1/2017 13:47,4824801,77617,26849,21153737,b,Mozilla,Desktop
ID2it8Z,21/1/2017 10:36,7156308,277598,41640,40325509,b,Edge,Tablet
IDHu7Aa,21/1/2017 11:42,4836001,185220,2053,27723861,a,Firefox,Mobile
IDP8OEE,21/1/2017 11:39,2984061,456673,12211,58163546,a,Firefox,Mobile
ID6Zv2q,21/1/2017 13:13,9368047,380886,24888,81758577,f,IE,Mobile
IDf3Ucx,23/1/2017 23:46,1176449,136304,41640,43526789,e,Mozilla Firefox,Desktop
IDy1SSD,22/1/2017 12:34,8380602,813965,42227,96823930,a,Mozilla Firefox,Desktop
IDPzInD,21/1/2017 9:39,9439090,614260,40339,7122654,d,Mozilla Firefox,Desktop
ID7ywdB,21/1/2017 10:09,4127612,697570,36768,555603,e,Google Chrome,Mobile
ID3rOGr,23/1/2017 20:06,5302875,844148,904,94350426,d,Edge,Tablet
IDpqFdH,21/1/2017 13:21,2268389,738895,904,2050923,b,InternetExplorer,Desktop
IDG9dux,23/1/2017 20:21,6945625,459561,48430,39772159,a,Mozilla Firefox,Desktop
IDTtOOL,22/1/2017 16:14,3311098,766150,43612,41441342,e,Firefox,Mobile
IDNC2yK,22/1/2017 10:39,9077461,564229,40339,43452411,b,Edge,Tablet
IDADjZS,22/1/2017 13:41,7522170,259697,40339,71365220,f,Mozilla Firefox,Desktop
IDvqfwz,21/1/2017 14:48,3022042,829163,93286,66240359,b,Firefox,Mobile
IDY8aGu,23/1/2017 23:00,4558683,242089,904,33247409,b,Firefox,Mobile
IDvDsfF,21/1/2017 0:31,909910,417600,904,58604466,f,Firefox,Mobile
IDAIO9u,21/1/2017 10:09,5348401,807642,5602,76683174,a,Firefox,Mobile
IDe0YWd,22/1/2017 14:39,7456880,584622,6906,99510044,b,Edge,Tablet
ID5itoC,21/1/2017 10:54,9758025,697931,35368,53807073,b,Edge,Tablet
IDStgNY,22/1/2017 2:16,2079628,112170,82877,76485796,a,Firefox,Mobile
ID1cjHW,23/1/2017 10:27,995851,49538,17714,26391770,b,Chrome,Desktop
IDOcPW3,21/1/2017 12:33,6032759,314660,80554,74868704,b,Firefox,Mobile
IDARAfE,22/1/2017 13:16,3651508,358577,59164,26391770,b,Edge,Tablet
ID7l0sD,22/1/2017 12:29,3995921,882322,93146,67274540,a,,Mobile
IDZQzK0,21/1/2017 15:52,4141146,359588,40339,43452411,b,Chrome,Desktop
IDxhBAm,22/1/2017 11:57,6986377,206281,95113,65017662,c,Firefox,Mobile
IDVvx0o,22/1/2017 12:27,3333946,53665,97863,36994522,e,,Desktop
IDhNV8P,22/1/2017 12:24,6821764,724116,66786,7122654,f,Firefox,Mobile
IDE8zVe,22/1/2017 11:36,4489974,751618,54916,72749645,b,Firefox,Mobile
IDp1sYA,21/1/2017 14:08,4957615,144439,83091,40325509,b,Firefox,Mobile
ID16iJf,21/1/2017 16:55,6900112,469060,73248,77046603,a,Mozilla Firefox,Desktop
ID4Ngc0,22/1/2017 15:39,2573390,45261,33287,67860104,a,,Desktop
IDZY5WS,22/1/2017 10:48,1886527,536704,41706,4000296,b,Opera,Mobile
IDDW2Mx,23/1/2017 23:51,3101816,39940,41640,27723861,a,Firefox,Mobile
IDuqIFv,21/1/2017 11:13,6764685,168469,24888,26461535,b,Mozilla Firefox,Desktop
IDsX6f8,22/1/2017 12:36,8162849,378990,33033,87807327,b,Firefox,Mobile
IDvplDU,22/1/2017 15:03,3198051,710307,40339,43452411,a,IE,Mobile
IDB9WR4,21/1/2017 15:54,2196510,660805,17714,2050923,b,InternetExplorer,Desktop
IDtZ05i,21/1/2017 10:28,5239220,122522,41640,15961717,a,Safari,Tablet
ID2u0wE,21/1/2017 5:25,5140830,901997,17714,26391770,b,Mozilla Firefox,Desktop
IDfsQki,21/1/2017 12:16,5726776,247236,1678,47924513,f,Mozilla,Desktop
ID2FHNs,21/1/2017 14:05,9253128,981096,11837,22419907,b,Mozilla,Desktop
ID18KpU,23/1/2017 18:20,3664726,844148,904,94350426,b,Edge,Tablet
IDjTM36,23/1/2017 19:04,9772424,678537,904,26391770,a,Firefox,Mobile
ID9OKJO,21/1/2017 16:45,4057475,672225,95113,65017662,d,Edge,Tablet
ID2Turm,21/1/2017 8:07,9688010,591714,6906,99510044,a,Firefox,Mobile
IDx5USP,21/1/2017 12:15,5862638,916249,3643,80963339,b,,Mobile
IDPpeqT,22/1/2017 12:39,8905501,481055,82877,54692138,d,InternetExplorer,Desktop
IDpOq9C,22/1/2017 16:26,530375,406709,80554,40325509,f,Edge,Tablet
ID1y0ld,21/1/2017 16:25,4762702,925328,92704,93157824,b,Edge,Tablet
IDcvuXy,21/1/2017 7:52,11549,41064,89522,81968512,f,Firefox,Mobile
IDqQ1tJ,23/1/2017 7:06,3316517,106007,17714,57977218,a,Internet Explorer,Tablet
IDonJZs,23/1/2017 10:53,9081862,641021,93188,57977218,a,Mozilla,Desktop
IDjFXy4,23/1/2017 18:23,6451934,160161,41640,83172146,b,Edge,Tablet
IDjvbk9,21/1/2017 14:57,3696590,163541,22023,48644561,a,Mozilla Firefox,Desktop
IDLwtNm,21/1/2017 13:36,6045031,942144,86652,70239921,b,Edge,Tablet
IDy4EQS,21/1/2017 10:05,2482234,504966,46450,89629342,b,Mozilla,Desktop
IDj18cF,21/1/2017 7:36,8546800,488216,6906,99510044,f,Firefox,Mobile
ID7bW26,21/1/2017 16:18,469828,575223,13412,77318092,b,InternetExplorer,Desktop
ID3wYem,21/1/2017 12:28,1692773,202213,41706,4000296,b,Mozilla Firefox,Desktop
IDiKWnS,21/1/2017 9:53,7055705,927461,14960,86084476,b,Edge,Tablet
IDUZzJg,21/1/2017 11:28,483031,674770,25015,44147978,c,Firefox,Mobile
ID4B6xj,21/1/2017 21:23,3696590,677851,10345,65017662,b,Mozilla Firefox,Desktop
ID3JopR,23/1/2017 17:47,3523032,427174,40050,85119648,f,Edge,Tablet
IDS1SYs,23/1/2017 23:30,7061842,39940,41640,27723861,e,Edge,Tablet
IDG3BtN,22/1/2017 12:37,1363858,872096,15912,63767331,e,Google Chrome,Mobile
IDAG3qu,21/1/2017 10:13,2532993,496412,6747,38512091,b,Edge,Tablet
IDs8sEb,22/1/2017 15:52,93996,358679,13255,68490856,b,Firefox,Mobile
IDDYYkj,21/1/2017 12:20,8576177,600376,9764,90276693,e,Internet Explorer,Tablet
IDhze6P,21/1/2017 12:18,6073075,488237,42227,96277272,a,Firefox,Mobile
IDzGFPC,23/1/2017 22:14,5749742,228375,48430,39772159,c,Google Chrome,Mobile
ID2jci0,22/1/2017 10:26,3556732,848842,43897,74868704,b,Edge,Tablet
IDLTYxs,23/1/2017 16:19,2193765,431184,904,74868704,b,Mozilla,Desktop
IDCVJzI,21/1/2017 15:05,3424324,806178,82877,33505809,b,Internet Explorer,Tablet
IDaiOwa,22/1/2017 8:07,8256617,961200,6906,99510044,d,Edge,Tablet
ID6iLgy,21/1/2017 8:53,8446984,886673,74263,27723861,b,Firefox,Mobile
IDEQqEa,22/1/2017 11:38,4035323,797338,904,40325509,b,InternetExplorer,Desktop
IDPMQgx,22/1/2017 2:03,6244131,868337,42227,49384126,b,,Tablet
ID4CuXB,21/1/2017 11:07,8570757,985901,25491,74868704,a,Edge,Tablet
IDzKFhC,21/1/2017 15:29,1404492,95983,54916,54526992,a,Firefox,Mobile
IDqb4nx,23/1/2017 20:05,4537576,228375,48430,39772159,c,Chrome,Desktop
ID4Y6jN,21/1/2017 16:10,7796703,194972,22518,87807327,e,InternetExplorer,Desktop
IDyXvm9,21/1/2017 9:02,5964243,740107,30580,67147700,b,Firefox,Mobile
IDqPYwG,23/1/2017 23:28,8179853,459561,48430,39772159,c,Google Chrome,Mobile
IDU98oX,22/1/2017 13:29,369346,32183,40339,43452411,b,Firefox,Mobile
IDOb172,21/1/2017 15:28,6981169,984276,904,26391770,e,Mozilla Firefox,Desktop
IDwb885,21/1/2017 6:54,4863559,591259,48498,55358028,e,Opera,Mobile
IDQLsMS,21/1/2017 11:00,6849420,55138,1678,73017084,b,Edge,Tablet
ID4kYDs,23/1/2017 9:37,889162,93768,10345,33683592,b,Edge,Tablet
IDZngLB,21/1/2017 11:08,2062974,359588,40339,43452411,b,InternetExplorer,Desktop
IDXq1bV,23/1/2017 19:55,901143,844148,904,94350426,d,Firefox,Mobile
ID1TzHk,23/1/2017 19:10,616557,39940,41640,27723861,d,Firefox,Mobile
IDP6gCw,21/1/2017 16:38,7214470,161972,68847,37017006,f,Firefox,Mobile
IDQWjIB,21/1/2017 13:21,8726149,271113,79668,81758577,a,Edge,Tablet
IDPwBD0,21/1/2017 16:15,5908091,429378,6906,99510044,f,Edge,Tablet
IDADLap,21/1/2017 13:57,3638804,972040,82877,33832190,b,Firefox,Mobile
IDf576H,22/1/2017 13:41,835628,192271,6906,99510044,d,,Mobile
IDVZpLO,21/1/2017 20:38,708909,939751,92704,36110244,f,Mozilla,Desktop
IDisOD7,23/1/2017 10:41,1531877,102260,33638,47079934,d,InternetExplorer,Desktop
IDY3YVt,23/1/2017 7:56,2430394,876871,40339,43452411,f,,Desktop
IDHEODz,23/1/2017 8:19,8626299,801424,74802,21117437,b,,Mobile
IDcwEv1,22/1/2017 13:38,2320006,58462,97863,3156697,b,Mozilla,Desktop
IDyTIYK,23/1/2017 6:02,6543517,622963,41706,4000296,d,InternetExplorer,Desktop
IDYlgLG,22/1/2017 14:36,5442392,144843,12211,50595884,a,Safari,Tablet
ID9fbdO,21/1/2017 13:49,9687479,814674,93286,47079934,b,Firefox,Mobile
IDmX923,23/1/2017 7:57,3437735,606416,82877,38492160,b,Edge,Tablet
IDOudSZ,21/1/2017 13:23,1550895,645579,6906,99510044,f,Edge,Tablet
IDt37Rp,22/1/2017 0:59,2003629,799380,904,58604466,e,Mozilla,Desktop
ID7kLBh,23/1/2017 21:58,9543117,242089,904,33247409,b,Firefox,Mobile
IDCHX6e,21/1/2017 11:59,8100093,726166,40339,43452411,b,Firefox,Mobile
IDQFTIf,22/1/2017 16:57,1920585,671647,92704,54526992,b,Edge,Tablet
IDoN9Vn,23/1/2017 23:27,2667087,242089,904,33247409,b,Internet Explorer,Tablet
IDm2Tni,23/1/2017 9:15,17627,195020,70409,47941469,f,Mozilla Firefox,Desktop
ID2ZlGp,21/1/2017 10:16,9753688,915183,82877,38492160,f,Edge,Tablet
IDz5BLs,22/1/2017 10:29,287844,274478,3643,555603,b,Internet Explorer,Tablet
IDBm0iy,23/1/2017 5:50,6684950,47783,40339,8837581,a,Edge,Tablet
IDo5iiY,21/1/2017 12:09,2860348,382184,34670,87807327,b,Firefox,Mobile
ID9yD6m,22/1/2017 9:19,877468,398675,41706,40325509,d,Edge,Tablet
ID6NWiz,22/1/2017 8:32,2975912,353727,17714,40325509,a,Edge,Tablet
ID482WG,22/1/2017 12:38,7023255,585777,6906,99510044,b,Firefox,Mobile
IDumWjE,21/1/2017 3:52,1760057,516838,82877,87807327,a,Edge,Tablet
IDThpBc,22/1/2017 16:01,5598055,666352,74263,27723861,b,Google Chrome,Mobile
IDj2GiL,22/1/2017 15:23,8882366,503663,6906,99510044,c,,Tablet
IDInzte,21/1/2017 3:55,2673391,241794,42227,43770446,e,Edge,Tablet
IDNdJ0a,22/1/2017 16:43,2852955,317226,45620,31388981,e,Edge,Tablet
IDa7Q1b,23/1/2017 6:34,2769229,314837,6906,99510044,a,Mozilla Firefox,Desktop
IDVbCB2,21/1/2017 15:45,7981986,782309,2053,27723861,b,Firefox,Mobile
IDY1wI8,21/1/2017 11:22,6996644,715841,17118,59584425,e,Firefox,Mobile
IDKxUDG,21/1/2017 16:41,9088671,846529,82877,26551485,e,Firefox,Mobile
IDqfMKz,22/1/2017 16:46,8443416,456545,97863,3156697,b,Edge,Tablet
IDG7Jdy,21/1/2017 14:41,1076855,822235,13412,77318092,b,Firefox,Mobile
IDzM7vz,22/1/2017 16:38,5701391,942276,40050,555603,e,Edge,Tablet
IDcJdTd,21/1/2017 16:26,5258164,114630,25491,7181598,b,Mozilla Firefox,Desktop
IDQ4KbR,22/1/2017 16:17,1531133,646352,17714,83175152,d,Firefox,Mobile
IDBcRHL,23/1/2017 8:19,5387890,223309,904,26391770,b,Edge,Tablet
IDWfA6d,21/1/2017 11:45,4371242,501916,11837,89663643,a,Mozilla,Desktop
IDAxgw9,21/1/2017 9:28,5981326,783251,87732,79906734,e,Mozilla Firefox,Desktop
IDVBXbK,23/1/2017 13:08,9489995,552209,43612,19098100,c,InternetExplorer,Desktop
IDOhTig,21/1/2017 11:07,7431265,268910,82877,555603,a,Firefox,Mobile
IDxCqYk,23/1/2017 21:55,2717944,459561,48430,39772159,b,IE,Mobile
IDaUXLu,22/1/2017 8:29,679583,625037,6906,99510044,b,Firefox,Mobile
ID2U9LE,21/1/2017 10:56,993769,963497,11837,49384126,a,Firefox,Mobile
IDtYWMB,21/1/2017 14:38,396018,742961,6906,99510044,b,Firefox,Mobile
IDaJClY,22/1/2017 16:32,8267326,382469,48498,555603,e,Mozilla,Desktop
IDoptqm,22/1/2017 14:51,9723764,854476,14345,27723861,a,IE,Mobile
IDX2juo,22/1/2017 14:21,2223875,739561,40339,37135965,a,Edge,Tablet
IDwn0m1,22/1/2017 13:30,6233473,174219,42227,96823930,b,Mozilla Firefox,Desktop
IDqXOTo,23/1/2017 2:56,7860250,744878,97863,79474990,a,Edge,Tablet
IDX3GEl,21/1/2017 12:38,6563054,851197,6906,99510044,e,,Tablet
ID9dP0D,23/1/2017 2:45,7788037,726166,40339,43452411,b,Edge,Tablet
IDXYWC6,23/1/2017 8:59,1493186,826268,84974,74699062,b,Mozilla Firefox,Desktop
IDhxQGX,22/1/2017 14:50,4853501,140418,17714,61682792,a,IE,Mobile
IDbRXRV,21/1/2017 13:50,2513360,439819,73362,86289887,b,Edge,Tablet
IDSQiWy,22/1/2017 10:52,821613,136235,60316,7122654,a,Mozilla,Desktop
IDaowxb,23/1/2017 15:19,4113952,106007,17714,57977218,e,Internet Explorer,Tablet
IDUsamu,23/1/2017 9:20,6371754,758486,14960,2750514,b,Firefox,Mobile
IDVhofO,22/1/2017 10:25,9658709,464303,29183,42914671,a,Edge,Tablet
IDfCAmy,23/1/2017 23:49,8878505,626740,41640,26391770,d,Firefox,Mobile
IDjAgNs,23/1/2017 10:37,9130300,388783,33638,62834288,b,Chrome,Desktop
IDIWxTR,21/1/2017 12:09,5471676,908191,6906,99510044,a,Edge,Tablet
IDbVr2z,23/1/2017 8:29,959717,527941,93286,69514806,e,Edge,Tablet
IDb2QL1,23/1/2017 23:16,9405999,820277,904,74868704,b,Edge,Tablet
IDBQBq4,22/1/2017 15:54,5471676,763794,41706,4000296,b,Firefox,Mobile
IDTZI9H,21/1/2017 11:51,7641525,606200,53956,41475976,b,Mozilla Firefox,Desktop
IDVwQ8q,23/1/2017 7:19,8305895,932090,56027,31388981,b,Firefox,Mobile
IDO30aO,21/1/2017 3:10,4259991,564635,40339,37135965,e,Edge,Tablet
IDekCqZ,23/1/2017 20:30,6427876,844148,904,94350426,b,,Tablet
IDk6kTr,22/1/2017 16:50,3889164,403893,42227,1189152,a,Edge,Tablet
IDu21om,21/1/2017 11:45,4314287,465219,5602,4000296,d,Edge,Tablet
ID2kVjb,21/1/2017 14:28,1025685,797830,95113,65017662,f,Google Chrome,Mobile
IDk7iEU,23/1/2017 9:05,5341550,411191,9764,73725102,b,Mozilla Firefox,Desktop
IDbEvkS,21/1/2017 15:48,5245323,387904,95113,65017662,c,Firefox,Mobile
IDDpfWb,21/1/2017 15:58,5925925,109612,40339,43452411,f,Mozilla,Desktop
IDylj4F,23/1/2017 21:58,7703613,160161,41640,83172146,a,Edge,Tablet
IDKjdQo,23/1/2017 18:48,4304854,39940,41640,27723861,b,,Mobile
IDCGBAP,22/1/2017 13:43,7806096,716546,14960,40325509,e,Firefox,Mobile
IDqK4yz,21/1/2017 8:17,1103003,238500,13412,77318092,f,Firefox,Mobile
IDygUvt,23/1/2017 17:23,3087349,844148,904,94350426,e,Edge,Tablet
IDwCCNh,23/1/2017 19:14,6451934,1770,41640,58604466,d,,Desktop
IDu1aKl,22/1/2017 16:34,5835883,620174,6906,71165566,b,Edge,Tablet
ID8Zxkr,22/1/2017 11:26,7694136,416323,41706,4000296,e,Firefox,Mobile
ID3ewAy,22/1/2017 12:54,7441199,690244,6906,71165566,c,Google Chrome,Mobile
IDi2Z16,23/1/2017 19:54,8799526,160161,41640,83172146,a,Mozilla Firefox,Desktop
ID62bCy,21/1/2017 12:49,2265132,422376,21407,15961717,a,Edge,Tablet
IDDM81o,21/1/2017 15:54,8819842,103546,67817,51368560,a,,Tablet
IDCJgTi,23/1/2017 3:49,2802607,236649,33638,79906734,b,Edge,Tablet
IDSlyDT,23/1/2017 23:17,4644370,39940,41640,27723861,e,Edge,Tablet
IDW4URS,22/1/2017 10:01,7399783,731862,63392,99684291,f,Firefox,Mobile
IDjTGee,21/1/2017 8:19,8012144,463352,42227,83172146,e,Edge,Tablet
IDeT1BS,21/1/2017 13:25,2265132,527470,96973,58542454,b,Edge,Tablet
IDvCVza,22/1/2017 4:21,2593897,328284,21407,80645978,f,Firefox,Mobile
IDsG98W,22/1/2017 13:43,3673767,448426,25015,99558603,b,Internet Explorer,Tablet
ID6gyLt,21/1/2017 16:53,7720596,479357,72160,99684291,a,Edge,Tablet
IDnhVd0,21/1/2017 10:33,9425019,457162,97863,87807327,f,Edge,Tablet
IDtsY7f,23/1/2017 22:28,7883328,242089,904,33247409,b,Firefox,Mobile
IDZ6wSo,22/1/2017 16:36,9507650,755784,7169,26391770,f,Firefox,Mobile
IDez1kp,22/1/2017 14:16,2953001,827311,33287,2518327,c,InternetExplorer,Desktop
IDZ69th,21/1/2017 11:55,1725323,653152,904,26391770,c,Google Chrome,Mobile
IDUD8Ne,21/1/2017 8:44,9588111,766364,54125,40325509,b,Firefox,Mobile
IDldDdm,21/1/2017 13:39,1135927,252439,73248,1189152,a,Firefox,Mobile
IDHCQIp,22/1/2017 12:25,1028770,364400,50088,7864011,c,Safari,Tablet
IDnP9oq,21/1/2017 16:23,186977,206583,13412,77318092,d,Edge,Tablet
IDsd0wl,23/1/2017 10:45,7878726,24606,41706,4000296,b,Mozilla,Desktop
IDy9KjO,21/1/2017 9:10,6400307,437801,38104,40325509,a,Edge,Tablet
IDMQchX,21/1/2017 11:58,9954311,475926,8467,15961717,a,Firefox,Mobile
ID6ZVxI,22/1/2017 16:52,467394,433941,12211,90276693,b,Mozilla Firefox,Desktop
IDlvRmN,21/1/2017 2:30,7860250,265534,42227,7864011,b,Firefox,Mobile
IDtcRNb,23/1/2017 7:47,8344253,876871,40339,43452411,b,Mozilla,Desktop
ID3J6KV,21/1/2017 17:01,3696590,577473,66786,17990842,b,Edge,Tablet
IDpGuGO,22/1/2017 7:37,4198152,366756,82877,40325509,d,InternetExplorer,Desktop
IDfLmiE,21/1/2017 15:53,9178270,477596,6906,71165566,a,,Desktop
IDUvRAA,21/1/2017 10:25,5964243,214956,80800,27723861,b,IE,Mobile
IDPukJS,21/1/2017 5:22,6966857,564229,40339,43452411,b,Edge,Tablet
IDo78rl,21/1/2017 14:19,4941410,879515,21407,26989642,f,Edge,Tablet
IDxjJA4,21/1/2017 10:52,9919812,626367,15912,7864011,a,Edge,Tablet
IDgaXZE,21/1/2017 14:55,2278655,808129,33033,36994522,a,Edge,Tablet
IDmKnLc,21/1/2017 12:33,1135927,863514,42227,73900798,b,Edge,Tablet
IDU9sWi,23/1/2017 19:51,5208998,844148,904,94350426,b,Edge,Tablet
IDweSAv,22/1/2017 10:21,1437996,803490,40339,49384126,a,Edge,Tablet
IDEBel3,21/1/2017 14:24,4604741,911413,48498,77046603,f,Mozilla,Desktop
IDLjsGD,21/1/2017 14:38,2434576,956043,48498,7122654,a,Firefox,Mobile
IDxOs85,21/1/2017 10:49,527419,452471,8467,56546102,a,IE,Mobile
IDymwZF,23/1/2017 10:35,4625537,384380,97863,87807327,d,Edge,Tablet
IDEFwEr,23/1/2017 15:59,8807164,342843,41640,43526789,b,Firefox,Mobile
ID7cFnn,21/1/2017 6:32,1770129,36654,73248,77046603,f,Firefox,Mobile
IDTObz7,21/1/2017 9:53,9822646,598867,97863,87807327,e,Edge,Tablet
IDoinnM,21/1/2017 16:55,3369366,204799,6906,99510044,d,Mozilla,Desktop
IDJ2oJT,21/1/2017 11:29,2368575,150093,6906,99510044,e,Edge,Tablet
IDgZRX3,23/1/2017 16:45,3636048,864059,41640,48626108,a,Firefox,Mobile
IDu1Dgq,21/1/2017 12:34,3905599,754684,1678,43526789,a,Edge,Tablet
IDFZWmB,23/1/2017 9:58,995851,766173,68947,56546102,b,Firefox,Mobile
IDIzLWA,23/1/2017 18:45,2907216,39940,41640,27723861,a,Edge,Tablet
IDPCGw1,23/1/2017 9:06,7353678,101409,42227,71040875,e,Firefox,Mobile
IDmVTbI,22/1/2017 14:07,5872740,308327,2053,11053265,e,IE,Mobile
ID5gXti,21/1/2017 10:43,9172450,566859,70424,17990842,b,Edge,Tablet
IDVFuoO,22/1/2017 20:16,5904380,143655,41706,4000296,d,,Mobile
IDTVROz,22/1/2017 14:55,9158958,588894,73362,33247409,b,Google Chrome,Mobile
IDAzQJj,22/1/2017 9:58,1368157,216964,35368,29624796,e,Mozilla,Desktop
IDYZskJ,21/1/2017 10:55,1212387,357457,73248,57977218,d,Firefox,Mobile
IDKAFvy,22/1/2017 21:03,4428414,179833,46510,26391770,a,Edge,Tablet
ID0xoVg,23/1/2017 22:11,6225719,459561,48430,39772159,c,InternetExplorer,Desktop
IDx4VFp,22/1/2017 9:59,6344807,909016,30580,67147700,b,Mozilla Firefox,Desktop
ID0vFWZ,23/1/2017 23:49,9646981,1770,41640,58604466,c,Google Chrome,Mobile
IDMaUXq,21/1/2017 11:02,5726071,301889,2053,74868704,c,Firefox,Mobile
IDbsTgX,22/1/2017 14:00,3737860,849260,72276,67860104,b,Firefox,Mobile
IDhtlcd,23/1/2017 15:31,6185330,651882,6906,99510044,d,Firefox,Mobile
IDLt6AH,21/1/2017 21:14,3696590,851146,10345,17777318,b,Mozilla,Desktop
IDFNUyT,21/1/2017 12:37,7831346,447354,62949,31463671,b,IE,Mobile
IDRwGtb,21/1/2017 15:30,735103,776229,15912,30860214,b,Edge,Tablet
IDgYjX3,21/1/2017 15:30,5571806,631376,1678,76522512,b,Firefox,Mobile
IDKijek,21/1/2017 14:20,3860243,554306,98552,7122654,b,Mozilla Firefox,Desktop
IDgqtVL,22/1/2017 14:54,654082,739238,6906,99510044,e,Edge,Tablet
IDOZuKQ,23/1/2017 20:21,9349510,242089,904,33247409,a,Edge,Tablet
IDCLn6P,22/1/2017 10:51,6162875,434474,87895,57977218,e,Firefox,Mobile
IDoM5re,21/1/2017 12:14,8946231,770016,73248,57977218,d,Mozilla Firefox,Desktop
